248	12
2.013083333000000039e+03	1.280000000000000071e+01	1.449721999999999980e+03	3.000000000000000000e+00	2.497288999999999959e+01	1.215172799999999995e+02	4.052504505602389108e+06	1.638400000000000318e+02	2.101693877284000162e+06	9.000000000000000000e+00	6.236452349520999405e+02	1.476644933859840057e+04	2.139999999999999858e+01
2.013583333000000039e+03	3.060000000000000142e+01	4.311114000000000033e+02	1.000000000000000000e+01	2.498123000000000005e+01	1.215374300000000005e+02	4.054517838935389183e+06	9.363600000000001273e+02	1.858570392099599994e+05	1.000000000000000000e+02	6.240618523128999868e+02	1.477134689100489959e+04	4.850000000000000000e+01
2.012916666999999961e+03	9.900000000000000355e+00	2.791725999999999885e+02	7.000000000000000000e+00	2.497528000000000148e+01	1.215454100000000039e+02	4.051833508286388591e+06	9.801000000000000512e+01	7.793734059075999539e+04	4.900000000000000000e+01	6.237646110784000939e+02	1.477328669206810082e+04	5.739999999999999858e+01
2.013416666999999961e+03	3.150000000000000000e+01	5.512037999999999556e+03	1.000000000000000000e+00	2.495094999999999885e+01	1.214845799999999940e+02	4.053846674953388516e+06	9.922500000000000000e+02	3.038256291344399378e+07	1.000000000000000000e+00	6.225499059024999724e+02	1.475850317777639793e+04	1.739999999999999858e+01
2.012666666999999961e+03	1.559999999999999964e+01	2.893247999999999820e+02	5.000000000000000000e+00	2.498203000000000173e+01	1.215434800000000024e+02	4.050827112452888861e+06	2.433599999999999852e+02	8.370883989503998600e+04	2.500000000000000000e+01	6.241018229209000765e+02	1.477281753051040141e+04	4.610000000000000142e+01
2.012916666999999961e+03	1.689999999999999858e+01	9.647495999999999867e+02	4.000000000000000000e+00	2.498872000000000071e+01	1.215341099999999983e+02	4.051833508286388591e+06	2.856099999999999568e+02	9.307417907001599669e+05	1.600000000000000000e+01	6.244361272383999903e+02	1.477053989349209951e+04	3.770000000000000284e+01
2.013500000000000000e+03	1.180000000000000071e+01	5.334761999999999489e+02	4.000000000000000000e+00	2.497445000000000093e+01	1.215476500000000044e+02	4.054182250000000000e+06	1.392400000000000091e+02	2.845968559664399363e+05	1.600000000000000000e+01	6.237231528025000671e+02	1.477383122052250110e+04	4.029999999999999716e+01
2.013416666999999961e+03	0.000000000000000000e+00	1.854295999999999935e+02	0.000000000000000000e+00	2.497109999999999985e+01	1.215317000000000007e+02	4.053846674953388516e+06	0.000000000000000000e+00	3.438413655615999596e+04	0.000000000000000000e+00	6.235558352099999411e+02	1.476995410489000096e+04	4.550000000000000000e+01
2.013166666999999961e+03	3.600000000000000089e+00	3.738389000000000237e+02	1.000000000000000000e+01	2.498321999999999932e+01	1.215376499999999993e+02	4.052840029119888786e+06	1.296000000000000085e+01	1.397555231532100297e+05	1.000000000000000000e+02	6.241612815683999997e+02	1.477140036752249944e+04	6.189999999999999858e+01
2.012666666999999961e+03	0.000000000000000000e+00	1.854295999999999935e+02	0.000000000000000000e+00	2.497109999999999985e+01	1.215317000000000007e+02	4.050827112452888861e+06	0.000000000000000000e+00	3.438413655615999596e+04	0.000000000000000000e+00	6.235558352099999411e+02	1.476995410489000096e+04	3.789999999999999858e+01
2.013333333000000039e+03	4.700000000000000178e+00	3.877721000000000231e+02	9.000000000000000000e+00	2.498117999999999839e+01	1.215378800000000012e+02	4.053511109768888913e+06	2.209000000000000341e+01	1.503672015384100087e+05	8.100000000000000000e+01	6.240593541923999510e+02	1.477145627489440085e+04	4.479999999999999716e+01
2.013500000000000000e+03	1.040000000000000036e+01	2.251938000000000102e+03	4.000000000000000000e+00	2.495956999999999937e+01	1.215135300000000029e+02	4.054182250000000000e+06	1.081600000000000108e+02	5.071224755844000727e+06	1.600000000000000000e+01	6.229801345848999290e+02	1.476553797306090019e+04	2.730000000000000071e+01
2.013250000000000000e+03	1.700000000000000000e+01	1.485096999999999980e+03	4.000000000000000000e+00	2.497072999999999965e+01	1.215169999999999959e+02	4.053175562500000000e+06	2.890000000000000000e+02	2.205513099409000017e+06	1.600000000000000000e+01	6.235373567328999798e+02	1.476638128899999901e+04	3.069999999999999929e+01
2.013583333000000039e+03	6.200000000000000178e+00	1.939749000000000024e+03	1.000000000000000000e+00	2.495155000000000101e+01	1.215538700000000034e+02	4.054517838935389183e+06	3.844000000000000483e+01	3.762626183000999968e+06	1.000000000000000000e+00	6.225798474025000360e+02	1.477534331197690153e+04	3.130000000000000071e+01
2.012916666999999961e+03	2.710000000000000142e+01	4.412765000000000327e+03	1.000000000000000000e+00	2.495032000000000139e+01	1.214958699999999965e+02	4.051833508286388591e+06	7.344100000000000819e+02	1.947249494522500411e+07	1.000000000000000000e+00	6.225184681024001065e+02	1.476124642705689985e+04	1.739999999999999858e+01
2.013250000000000000e+03	2.169999999999999929e+01	1.157988000000000056e+03	0.000000000000000000e+00	2.496164999999999878e+01	1.215501100000000037e+02	4.053175562500000000e+06	4.708899999999999864e+02	1.340936208144000033e+06	0.000000000000000000e+00	6.230839707224998847e+02	1.477442924101210156e+04	2.380000000000000071e+01
2.013416666999999961e+03	6.400000000000000355e+00	9.045605999999999369e+01	9.000000000000000000e+00	2.497432999999999836e+01	1.215430999999999955e+02	4.053846674953388516e+06	4.096000000000000796e+01	8.182298790723599268e+03	8.100000000000000000e+01	6.237171589488999643e+02	1.477272515760999886e+04	5.950000000000000000e+01
2.012750000000000000e+03	1.140000000000000036e+01	3.905683999999999969e+02	5.000000000000000000e+00	2.497936999999999941e+01	1.215424500000000023e+02	4.051162562500000000e+06	1.299600000000000080e+02	1.525436750785599870e+05	2.500000000000000000e+01	6.239689255969000214e+02	1.477256715200250073e+04	4.679999999999999716e+01
2.012666666999999961e+03	3.270000000000000284e+01	3.924458999999999946e+02	6.000000000000000000e+00	2.496397999999999939e+01	1.215425000000000040e+02	4.050827112452888861e+06	1.069290000000000191e+03	1.540137844268099871e+05	3.600000000000000000e+01	6.232002974403999360e+02	1.477257930625000154e+04	3.050000000000000000e+01
2.013416666999999961e+03	1.819999999999999929e+01	4.516419000000000210e+02	8.000000000000000000e+00	2.496944999999999837e+01	1.215448999999999984e+02	4.053846674953388516e+06	3.312399999999999523e+02	2.039804058356100286e+05	6.400000000000000000e+01	6.234734333024998705e+02	1.477316271600999971e+04	3.160000000000000142e+01
2.013083333000000039e+03	3.200000000000000000e+01	1.156777000000000044e+03	0.000000000000000000e+00	2.494934999999999903e+01	1.215304600000000050e+02	4.052504505602389108e+06	1.024000000000000000e+03	1.338133027729000198e+06	0.000000000000000000e+00	6.224700654224999425e+02	1.476965270781160143e+04	1.280000000000000071e+01
2.013500000000000000e+03	1.230000000000000071e+01	1.360138999999999896e+03	1.000000000000000000e+00	2.495204000000000022e+01	1.215484199999999930e+02	4.054182250000000000e+06	1.512900000000000205e+02	1.849978099320999812e+06	1.000000000000000000e+00	6.226043001616000083e+02	1.477401840449639894e+04	2.950000000000000000e+01
2.012750000000000000e+03	0.000000000000000000e+00	2.083905000000000030e+02	6.000000000000000000e+00	2.495617999999999981e+01	1.215384399999999943e+02	4.051162562500000000e+06	0.000000000000000000e+00	4.342660049024999898e+04	3.600000000000000000e+01	6.228109201923999763e+02	1.477159239763359801e+04	4.400000000000000000e+01
2.013416666999999961e+03	2.860000000000000142e+01	1.971338000000000079e+02	6.000000000000000000e+00	2.497631000000000157e+01	1.215443599999999975e+02	4.053846674953388516e+06	8.179600000000000364e+02	3.886173510244000499e+04	3.600000000000000000e+01	6.238160612161000245e+02	1.477303144780959883e+04	4.250000000000000000e+01
2.012750000000000000e+03	1.150000000000000000e+01	1.360138999999999896e+03	1.000000000000000000e+00	2.495204000000000022e+01	1.215484199999999930e+02	4.051162562500000000e+06	1.322500000000000000e+02	1.849978099320999812e+06	1.000000000000000000e+00	6.226043001616000083e+02	1.477401840449639894e+04	2.619999999999999929e+01
2.013000000000000000e+03	1.760000000000000142e+01	8.377232999999999947e+02	0.000000000000000000e+00	2.496333999999999875e+01	1.215476699999999965e+02	4.052169000000000000e+06	3.097600000000000477e+02	7.017803273628900060e+05	0.000000000000000000e+00	6.231683439555999939e+02	1.477383608242889932e+04	2.300000000000000000e+01
2.013083333000000039e+03	6.200000000000000178e+00	9.045605999999999369e+01	9.000000000000000000e+00	2.497432999999999836e+01	1.215430999999999955e+02	4.052504505602389108e+06	3.844000000000000483e+01	8.182298790723599268e+03	8.100000000000000000e+01	6.237171589488999643e+02	1.477272515760999886e+04	5.800000000000000000e+01
2.013500000000000000e+03	1.919999999999999929e+01	5.574779999999999518e+02	4.000000000000000000e+00	2.497419000000000011e+01	1.215379700000000014e+02	4.054182250000000000e+06	3.686399999999999864e+02	3.107817204839999322e+05	1.600000000000000000e+01	6.237101661561000583e+02	1.477147815172090122e+04	4.700000000000000000e+01
2.013250000000000000e+03	3.799999999999999822e+00	3.838623999999999796e+02	5.000000000000000000e+00	2.498085000000000022e+01	1.215439099999999968e+02	4.053175562500000000e+06	1.443999999999999950e+01	1.473503421337599866e+05	2.500000000000000000e+01	6.240428667224999799e+02	1.477292205808809922e+04	5.500000000000000000e+01
2.012750000000000000e+03	7.799999999999999822e+00	1.048101000000000056e+02	5.000000000000000000e+00	2.496674000000000149e+01	1.215406700000000058e+02	4.051162562500000000e+06	6.083999999999999631e+01	1.098515706201000103e+04	2.500000000000000000e+01	6.233381062276000648e+02	1.477213446404890055e+04	4.700000000000000000e+01
2.013250000000000000e+03	1.730000000000000071e+01	4.441333999999999946e+02	1.000000000000000000e+00	2.497501000000000104e+01	1.215272999999999968e+02	4.053175562500000000e+06	2.992900000000000205e+02	1.972544769955599913e+05	1.000000000000000000e+00	6.237511245001001043e+02	1.476888464528999975e+04	4.389999999999999858e+01
2.013333333000000039e+03	1.669999999999999929e+01	4.082014999999999873e+03	0.000000000000000000e+00	2.494154999999999944e+01	1.215038100000000014e+02	4.053511109768888913e+06	2.788899999999999864e+02	1.666284646022499911e+07	0.000000000000000000e+00	6.220809164024999518e+02	1.476317584451609946e+04	1.669999999999999929e+01
2.012916666999999961e+03	6.799999999999999822e+00	3.795575000000000045e+02	1.000000000000000000e+01	2.498342999999999847e+01	1.215376200000000040e+02	4.051833508286388591e+06	4.623999999999999488e+01	1.440638958062500169e+05	1.000000000000000000e+02	6.241717745648999198e+02	1.477139307526440098e+04	5.439999999999999858e+01
2.012833333000000039e+03	4.000000000000000000e+00	2.180244999999999891e+03	3.000000000000000000e+00	2.496323999999999899e+01	1.215124100000000027e+02	4.051498026435888838e+06	1.600000000000000000e+01	4.753468260024999268e+06	9.000000000000000000e+00	6.231633512976000020e+02	1.476526578400810104e+04	2.860000000000000142e+01
2.012833333000000039e+03	5.000000000000000000e+00	3.905683999999999969e+02	5.000000000000000000e+00	2.497936999999999941e+01	1.215424500000000023e+02	4.051498026435888838e+06	2.500000000000000000e+01	1.525436750785599870e+05	2.500000000000000000e+01	6.239689255969000214e+02	1.477256715200250073e+04	4.310000000000000142e+01
2.013583333000000039e+03	1.689999999999999858e+01	4.066586999999999989e+03	0.000000000000000000e+00	2.494296999999999898e+01	1.215034200000000055e+02	4.054517838935389183e+06	2.856099999999999568e+02	1.653712982856900059e+07	0.000000000000000000e+00	6.221517524208999248e+02	1.476308107169640061e+04	1.830000000000000071e+01
2.013166666999999961e+03	1.330000000000000071e+01	4.922312999999999761e+02	5.000000000000000000e+00	2.496515000000000128e+01	1.215373699999999957e+02	4.052840029119888786e+06	1.768900000000000148e+02	2.422916526996899629e+05	2.500000000000000000e+01	6.232587145225000995e+02	1.477133230651689883e+04	3.130000000000000071e+01
2.012666666999999961e+03	1.259999999999999964e+01	3.832805000000000177e+02	7.000000000000000000e+00	2.496734999999999971e+01	1.215446400000000011e+02	4.050827112452888861e+06	1.587599999999999909e+02	1.469039416802500200e+05	4.900000000000000000e+01	6.233685660224999765e+02	1.477309951272960097e+04	4.250000000000000000e+01
2.012666666999999961e+03	3.100000000000000089e+00	5.779615000000000009e+02	6.000000000000000000e+00	2.497201000000000093e+01	1.215472199999999958e+02	4.050827112452888861e+06	9.610000000000001208e+00	3.340394954822500004e+05	3.600000000000000000e+01	6.236012834401000191e+02	1.477372668972839892e+04	4.770000000000000284e+01
2.012750000000000000e+03	1.769999999999999929e+01	3.508514999999999873e+02	1.000000000000000000e+00	2.497543999999999897e+01	1.215311899999999952e+02	4.051162562500000000e+06	3.132899999999999636e+02	1.230967750522499846e+05	1.000000000000000000e+00	6.237726031935999345e+02	1.476983014281609940e+04	3.739999999999999858e+01
2.012666666999999961e+03	3.710000000000000142e+01	9.186357000000000426e+02	1.000000000000000000e+00	2.497197999999999851e+01	1.215506299999999982e+02	4.050827112452888861e+06	1.376410000000000082e+03	8.438915493144900538e+05	1.000000000000000000e+00	6.235997851203999289e+02	1.477455565339689929e+04	3.189999999999999858e+01
2.013000000000000000e+03	1.300000000000000000e+01	7.500703999999999496e+02	2.000000000000000000e+00	2.497371000000000052e+01	1.215495099999999979e+02	4.052169000000000000e+06	1.690000000000000000e+02	5.626056049561599502e+05	4.000000000000000000e+00	6.236861911641000233e+02	1.477428338124009861e+04	3.700000000000000000e+01
2.013000000000000000e+03	3.960000000000000142e+01	4.806976999999999975e+02	4.000000000000000000e+00	2.497353000000000023e+01	1.215388499999999965e+02	4.052169000000000000e+06	1.568160000000000082e+03	2.310702787852899928e+05	1.600000000000000000e+01	6.236772006608999845e+02	1.477169205932249861e+04	3.879999999999999716e+01
2.013083333000000039e+03	1.509999999999999964e+01	3.832805000000000177e+02	7.000000000000000000e+00	2.496734999999999971e+01	1.215446400000000011e+02	4.052504505602389108e+06	2.280099999999999909e+02	1.469039416802500200e+05	4.900000000000000000e+01	6.233685660224999765e+02	1.477309951272960097e+04	4.370000000000000284e+01
2.012916666999999961e+03	3.150000000000000000e+01	2.581859999999999786e+02	9.000000000000000000e+00	2.496866999999999948e+01	1.215433100000000053e+02	4.051833508286388591e+06	9.922500000000000000e+02	6.666001059599999280e+04	8.100000000000000000e+01	6.234344815688999688e+02	1.477277620575610126e+04	3.629999999999999716e+01
2.013083333000000039e+03	3.300000000000000000e+01	1.810766000000000133e+02	9.000000000000000000e+00	2.497697000000000145e+01	1.215426199999999994e+02	4.052504505602389108e+06	1.089000000000000000e+03	3.278873506756000279e+04	8.100000000000000000e+01	6.238490303809001034e+02	1.477260847646440016e+04	4.200000000000000000e+01
2.012833333000000039e+03	3.479999999999999716e+01	1.756294000000000040e+02	8.000000000000000000e+00	2.497346999999999895e+01	1.215427099999999996e+02	4.051498026435888838e+06	1.211039999999999736e+03	3.084568614436000280e+04	6.400000000000000000e+01	6.236742038408999633e+02	1.477263035414409933e+04	4.089999999999999858e+01
2.013166666999999961e+03	1.380000000000000071e+01	4.082014999999999873e+03	0.000000000000000000e+00	2.494154999999999944e+01	1.215038100000000014e+02	4.052840029119888786e+06	1.904400000000000261e+02	1.666284646022499911e+07	0.000000000000000000e+00	6.220809164024999518e+02	1.476317584451609946e+04	2.000000000000000000e+01
2.012666666999999961e+03	5.700000000000000178e+00	9.045605999999999369e+01	9.000000000000000000e+00	2.497432999999999836e+01	1.215430999999999955e+02	4.050827112452888861e+06	3.249000000000000199e+01	8.182298790723599268e+03	8.100000000000000000e+01	6.237171589488999643e+02	1.477272515760999886e+04	5.350000000000000000e+01
2.012916666999999961e+03	8.000000000000000000e+00	1.048101000000000056e+02	5.000000000000000000e+00	2.496674000000000149e+01	1.215406700000000058e+02	4.051833508286388591e+06	6.400000000000000000e+01	1.098515706201000103e+04	2.500000000000000000e+01	6.233381062276000648e+02	1.477213446404890055e+04	5.179999999999999716e+01
2.013333333000000039e+03	1.219999999999999929e+01	1.360138999999999896e+03	1.000000000000000000e+00	2.495204000000000022e+01	1.215484199999999930e+02	4.053511109768888913e+06	1.488399999999999750e+02	1.849978099320999812e+06	1.000000000000000000e+00	6.226043001616000083e+02	1.477401840449639894e+04	2.660000000000000142e+01
2.013166666999999961e+03	1.300000000000000000e+01	7.328528000000000020e+02	0.000000000000000000e+00	2.497668000000000177e+01	1.215251800000000060e+02	4.052840029119888786e+06	1.690000000000000000e+02	5.370732264678400243e+05	0.000000000000000000e+00	6.238345438224000645e+02	1.476836937403240154e+04	3.900000000000000000e+01
2.013333333000000039e+03	1.919999999999999929e+01	3.837128999999999905e+02	8.000000000000000000e+00	2.497200000000000131e+01	1.215447699999999998e+02	4.053511109768888913e+06	3.686399999999999864e+02	1.472355896264099865e+05	6.400000000000000000e+01	6.236007840000000897e+02	1.477313111435290011e+04	4.810000000000000142e+01
2.013083333000000039e+03	2.930000000000000071e+01	1.487867999999999938e+03	2.000000000000000000e+00	2.497541999999999973e+01	1.215172599999999932e+02	4.052504505602389108e+06	8.584900000000000091e+02	2.213751185424000025e+06	4.000000000000000000e+00	6.237716041763999328e+02	1.476644447790759841e+04	2.700000000000000000e+01
2.013583333000000039e+03	3.100000000000000000e+01	1.156412000000000035e+03	0.000000000000000000e+00	2.494889999999999830e+01	1.215309500000000043e+02	4.054517838935389183e+06	9.610000000000000000e+02	1.337288713744000066e+06	0.000000000000000000e+00	6.224476112099998772e+02	1.476977180790250168e+04	1.900000000000000000e+01
2.013416666999999961e+03	1.789999999999999858e+01	1.783180000000000064e+03	3.000000000000000000e+00	2.496731000000000122e+01	1.215148599999999988e+02	4.053846674953388516e+06	3.204099999999999682e+02	3.179730912400000263e+06	9.000000000000000000e+00	6.233665686361000553e+02	1.476586120081959962e+04	2.210000000000000142e+01
2.012666666999999961e+03	3.060000000000000142e+01	1.438383000000000038e+02	8.000000000000000000e+00	2.498154999999999859e+01	1.215414200000000022e+02	4.050827112452888861e+06	9.363600000000001273e+02	2.068945654689000003e+04	6.400000000000000000e+01	6.240778404024998736e+02	1.477231677561640026e+04	5.329999999999999716e+01
2.013166666999999961e+03	1.319999999999999929e+01	7.500703999999999496e+02	2.000000000000000000e+00	2.497371000000000052e+01	1.215495099999999979e+02	4.052840029119888786e+06	1.742399999999999807e+02	5.626056049561599502e+05	4.000000000000000000e+00	6.236861911641000233e+02	1.477428338124009861e+04	3.779999999999999716e+01
2.013583333000000039e+03	6.599999999999999645e+00	9.045605999999999369e+01	9.000000000000000000e+00	2.497432999999999836e+01	1.215430999999999955e+02	4.054517838935389183e+06	4.355999999999999517e+01	8.182298790723599268e+03	8.100000000000000000e+01	6.237171589488999643e+02	1.477272515760999886e+04	5.900000000000000000e+01
2.012916666999999961e+03	1.369999999999999929e+01	1.236564000000000078e+03	1.000000000000000000e+00	2.497693999999999903e+01	1.215539100000000019e+02	4.051833508286388591e+06	1.876899999999999693e+02	1.529090526096000103e+06	1.000000000000000000e+00	6.238475317635999318e+02	1.477535303628810107e+04	3.060000000000000142e+01
2.013333333000000039e+03	1.080000000000000071e+01	2.525822000000000003e+02	1.000000000000000000e+00	2.497459999999999880e+01	1.215304600000000050e+02	4.053511109768888913e+06	1.166400000000000148e+02	6.379776775684000313e+04	1.000000000000000000e+00	6.237306451599999946e+02	1.476965270781160143e+04	1.175000000000000000e+02
2.013416666999999961e+03	1.639999999999999858e+01	3.898219000000000278e+02	6.000000000000000000e+00	2.496412000000000120e+01	1.215427300000000059e+02	4.053846674953388516e+06	2.689599999999999795e+02	1.519611137196100317e+05	3.600000000000000000e+01	6.232072873744000390e+02	1.477263521585290073e+04	4.060000000000000142e+01
2.013083333000000039e+03	0.000000000000000000e+00	2.740144000000000233e+02	1.000000000000000000e+00	2.497479999999999833e+01	1.215305900000000037e+02	4.052504505602389108e+06	0.000000000000000000e+00	7.508389140736001718e+04	1.000000000000000000e+00	6.237406350399999155e+02	1.476968430574810009e+04	5.220000000000000284e+01
2.012666666999999961e+03	1.459999999999999964e+01	3.392289000000000101e+02	1.000000000000000000e+00	2.497519000000000133e+01	1.215315099999999973e+02	4.050827112452888861e+06	2.131599999999999966e+02	1.150762465952100029e+05	1.000000000000000000e+00	6.237601155361001020e+02	1.476990792288010016e+04	2.650000000000000000e+01
2.013000000000000000e+03	1.159999999999999964e+01	3.905683999999999969e+02	5.000000000000000000e+00	2.497936999999999941e+01	1.215424500000000023e+02	4.052169000000000000e+06	1.345600000000000023e+02	1.525436750785599870e+05	2.500000000000000000e+01	6.239689255969000214e+02	1.477256715200250073e+04	3.939999999999999858e+01
2.012666666999999961e+03	1.500000000000000000e+00	2.338284000000000162e+01	7.000000000000000000e+00	2.496771999999999991e+01	1.215410200000000032e+02	4.050827112452888861e+06	2.250000000000000000e+00	5.467572064656001203e+02	4.900000000000000000e+01	6.233870419984000364e+02	1.477221954264040141e+04	4.970000000000000284e+01
2.012833333000000039e+03	5.900000000000000355e+00	9.045605999999999369e+01	9.000000000000000000e+00	2.497432999999999836e+01	1.215430999999999955e+02	4.051498026435888838e+06	3.481000000000000227e+01	8.182298790723599268e+03	8.100000000000000000e+01	6.237171589488999643e+02	1.477272515760999886e+04	5.270000000000000284e+01
2.013416666999999961e+03	2.419999999999999929e+01	4.605748999999999796e+03	0.000000000000000000e+00	2.494684000000000168e+01	1.214957799999999963e+02	4.053846674953388516e+06	5.856399999999999864e+02	2.121292385100099817e+07	0.000000000000000000e+00	6.223448259856000959e+02	1.476122455780839846e+04	1.340000000000000036e+01
2.013500000000000000e+03	2.530000000000000071e+01	1.583721999999999980e+03	3.000000000000000000e+00	2.496621999999999986e+01	1.215170899999999961e+02	4.054182250000000000e+06	6.400900000000000318e+02	2.508175373283999972e+06	9.000000000000000000e+00	6.233121410884000397e+02	1.476640316206809985e+04	3.060000000000000142e+01
2.013416666999999961e+03	1.309999999999999964e+01	5.619845000000000255e+02	5.000000000000000000e+00	2.498745999999999867e+01	1.215439099999999968e+02	4.053846674953388516e+06	1.716099999999999852e+02	3.158265782402500045e+05	2.500000000000000000e+01	6.243731572515998778e+02	1.477292205808809922e+04	4.589999999999999858e+01
2.012750000000000000e+03	3.789999999999999858e+01	4.885726999999999975e+02	1.000000000000000000e+00	2.497349000000000174e+01	1.215345099999999974e+02	4.051162562500000000e+06	1.436409999999999854e+03	2.387032831852899981e+05	1.000000000000000000e+00	6.236752027801001077e+02	1.477063712094009861e+04	3.420000000000000284e+01
2.012750000000000000e+03	1.600000000000000000e+01	4.066586999999999989e+03	0.000000000000000000e+00	2.494296999999999898e+01	1.215034200000000055e+02	4.051162562500000000e+06	2.560000000000000000e+02	1.653712982856900059e+07	0.000000000000000000e+00	6.221517524208999248e+02	1.476308107169640061e+04	1.159999999999999964e+01
2.013000000000000000e+03	1.650000000000000000e+01	4.082014999999999873e+03	0.000000000000000000e+00	2.494154999999999944e+01	1.215038100000000014e+02	4.052169000000000000e+06	2.722500000000000000e+02	1.666284646022499911e+07	0.000000000000000000e+00	6.220809164024999518e+02	1.476317584451609946e+04	1.280000000000000071e+01
2.013416666999999961e+03	2.169999999999999929e+01	5.125487000000000535e+02	4.000000000000000000e+00	2.497400000000000020e+01	1.215384200000000021e+02	4.053846674953388516e+06	4.708899999999999864e+02	2.627061698716900428e+05	1.600000000000000000e+01	6.237006760000000440e+02	1.477158753609640007e+04	4.420000000000000284e+01
2.012666666999999961e+03	1.100000000000000089e+00	3.299746999999999844e+02	5.000000000000000000e+00	2.498254000000000019e+01	1.215439499999999953e+02	4.050827112452888861e+06	1.210000000000000187e+00	1.088833026400899835e+05	2.500000000000000000e+01	6.241273048516000017e+02	1.477293178160249954e+04	5.179999999999999716e+01
2.012916666999999961e+03	3.500000000000000000e+00	4.966105000000000302e+01	8.000000000000000000e+00	2.495835999999999899e+01	1.215375599999999991e+02	4.051833508286388591e+06	1.225000000000000000e+01	2.466219887102500252e+03	6.400000000000000000e+01	6.229197338895999110e+02	1.477137849075359918e+04	5.779999999999999716e+01
