83	24
-0.59389	0.35271	-0.20947	0.12440	0.49488	-0.29390	0.17455	-0.10366	0.06156	0.24491	-0.14545	0.08638	-0.05130	0.03047	0.12120	-0.07198	0.04275	-0.02539	0.01508	0.05998	-0.03562	0.02115	-0.01256	0.00746	0.00000
-0.20795	0.04324	-0.00899	0.00187	0.35599	-0.07403	0.01539	-0.00320	0.00067	0.12673	-0.02635	0.00548	-0.00114	0.00024	0.04511	-0.00938	0.00195	-0.00041	0.00008	0.01606	-0.00334	0.00069	-0.00014	0.00003	1.00000
0.62730	0.39351	0.24685	0.15485	0.15863	0.09951	0.06242	0.03916	0.02456	0.02516	0.01579	0.00990	0.00621	0.00390	0.00399	0.00250	0.00157	0.00099	0.00062	0.00063	0.00040	0.00025	0.00016	0.00010	1.00000
-0.42108	0.17731	-0.07466	0.03144	-0.27266	0.11481	-0.04834	0.02036	-0.00857	0.07434	-0.03130	0.01318	-0.00555	0.00234	-0.02027	0.00854	-0.00359	0.00151	-0.00064	0.00553	-0.00233	0.00098	-0.00041	0.00017	1.00000
0.22408	0.05021	0.01125	0.00252	0.52412	0.11744	0.02632	0.00590	0.00132	0.27470	0.06156	0.01379	0.00309	0.00069	0.14398	0.03226	0.00723	0.00162	0.00036	0.07546	0.01691	0.00379	0.00085	0.00019	1.00000
-0.00634	0.00004	-0.00000	0.00000	0.99927	-0.00633	0.00004	-0.00000	0.00000	0.99854	-0.00633	0.00004	-0.00000	0.00000	0.99781	-0.00632	0.00004	-0.00000	0.00000	0.99708	-0.00632	0.00004	-0.00000	0.00000	0.00000
0.16647	0.02771	0.00461	0.00077	0.53874	0.08968	0.01493	0.00249	0.00041	0.29024	0.04832	0.00804	0.00134	0.00022	0.15636	0.02603	0.00433	0.00072	0.00012	0.08424	0.01402	0.00233	0.00039	0.00006	1.00000
-0.47869	0.22914	-0.10969	0.05251	0.63377	-0.30338	0.14522	-0.06952	0.03328	0.40166	-0.19227	0.09204	-0.04406	0.02109	0.25456	-0.12186	0.05833	-0.02792	0.01337	0.16133	-0.07723	0.03697	-0.01770	0.00847	1.00000
-0.43836	0.19216	-0.08424	0.03693	0.21711	-0.09517	0.04172	-0.01829	0.00802	0.04714	-0.02066	0.00906	-0.00397	0.00174	0.01023	-0.00449	0.00197	-0.00086	0.00038	0.00222	-0.00097	0.00043	-0.00019	0.00008	1.00000
-0.04666	0.00218	-0.00010	0.00000	0.81652	-0.03810	0.00178	-0.00008	0.00000	0.66670	-0.03111	0.00145	-0.00007	0.00000	0.54438	-0.02540	0.00119	-0.00006	0.00000	0.44450	-0.02074	0.00097	-0.00005	0.00000	1.00000
-0.36348	0.13212	-0.04802	0.01746	0.31213	-0.11345	0.04124	-0.01499	0.00545	0.09743	-0.03541	0.01287	-0.00468	0.00170	0.03041	-0.01105	0.00402	-0.00146	0.00053	0.00949	-0.00345	0.00125	-0.00046	0.00017	1.00000
0.18376	0.03377	0.00621	0.00114	0.93348	0.17154	0.03152	0.00579	0.00106	0.87138	0.16013	0.02942	0.00541	0.00099	0.81342	0.14947	0.02747	0.00505	0.00093	0.75931	0.13953	0.02564	0.00471	0.00087	0.00000
0.79435	0.63099	0.50123	0.39815	-0.55775	-0.44305	-0.35194	-0.27956	-0.22207	0.31109	0.24711	0.19629	0.15592	0.12386	-0.17351	-0.13783	-0.10948	-0.08697	-0.06908	0.09677	0.07687	0.06106	0.04851	0.03853	0.00000
-0.61118	0.37354	-0.22830	0.13953	-0.06798	0.04155	-0.02539	0.01552	-0.00949	0.00462	-0.00282	0.00173	-0.00106	0.00064	-0.00031	0.00019	-0.00012	0.00007	-0.00004	0.00002	-0.00001	0.00001	-0.00000	0.00000	0.00000
-0.00634	0.00004	-0.00000	0.00000	0.39985	-0.00253	0.00002	-0.00000	0.00000	0.15988	-0.00101	0.00001	-0.00000	0.00000	0.06393	-0.00041	0.00000	-0.00000	0.00000	0.02556	-0.00016	0.00000	-0.00000	0.00000	1.00000
-0.09274	0.00860	-0.00080	0.00007	0.68494	-0.06352	0.00589	-0.00055	0.00005	0.46914	-0.04351	0.00404	-0.00037	0.00003	0.32133	-0.02980	0.00276	-0.00026	0.00002	0.22009	-0.02041	0.00189	-0.00018	0.00002	1.00000
-0.26555	0.07052	-0.01873	0.00497	0.96272	-0.25565	0.06789	-0.01803	0.00479	0.92683	-0.24612	0.06536	-0.01736	0.00461	0.89228	-0.23694	0.06292	-0.01671	0.00444	0.85901	-0.22811	0.06057	-0.01609	0.00427	1.00000
0.64459	0.41550	0.26782	0.17264	-0.14108	-0.09094	-0.05862	-0.03778	-0.02436	0.01990	0.01283	0.00827	0.00533	0.00344	-0.00281	-0.00181	-0.00117	-0.00075	-0.00048	0.00040	0.00026	0.00016	0.00011	0.00007	1.00000
0.28744	0.08262	0.02375	0.00683	1.08700	0.31245	0.08981	0.02581	0.00742	1.18157	0.33963	0.09762	0.02806	0.00807	1.28437	0.36918	0.10612	0.03050	0.00877	1.39611	0.40130	0.11535	0.03316	0.00953	0.00000
0.05703	0.00325	0.00019	0.00001	0.91886	0.05240	0.00299	0.00017	0.00001	0.84430	0.04815	0.00275	0.00016	0.00001	0.77580	0.04424	0.00252	0.00014	0.00001	0.71285	0.04065	0.00232	0.00013	0.00001	0.00000
-0.69758	0.48662	-0.33945	0.23680	0.68494	-0.47780	0.33330	-0.23251	0.16219	0.46914	-0.32726	0.22829	-0.15925	0.11109	0.32133	-0.22416	0.15637	-0.10908	0.07609	0.22009	-0.15353	0.10710	-0.07471	0.05212	0.00000
0.67339	0.45345	0.30535	0.20562	0.64108	0.43170	0.29070	0.19575	0.13182	0.41098	0.27675	0.18636	0.12549	0.08451	0.26347	0.17742	0.11947	0.08045	0.05418	0.16891	0.11374	0.07659	0.05158	0.03473	0.00000
-0.54781	0.30010	-0.16440	0.09006	0.70687	-0.38723	0.21213	-0.11621	0.06366	0.49967	-0.27372	0.14995	-0.08214	0.04500	0.35320	-0.19349	0.10599	-0.05806	0.03181	0.24967	-0.13677	0.07492	-0.04104	0.02248	0.00000
-0.16187	0.02620	-0.00424	0.00069	0.80190	-0.12980	0.02101	-0.00340	0.00055	0.64304	-0.10409	0.01685	-0.00273	0.00044	0.51566	-0.08347	0.01351	-0.00219	0.00035	0.41351	-0.06693	0.01083	-0.00175	0.00028	1.00000
0.48329	0.23357	0.11288	0.05455	-0.18494	-0.08938	-0.04320	-0.02088	-0.01009	0.03420	0.01653	0.00799	0.00386	0.00187	-0.00633	-0.00306	-0.00148	-0.00071	-0.00035	0.00117	0.00057	0.00027	0.00013	0.00006	1.00000
0.13191	0.01740	0.00230	0.00030	-0.51389	-0.06779	-0.00894	-0.00118	-0.00016	0.26408	0.03484	0.00460	0.00061	0.00008	-0.13571	-0.01790	-0.00236	-0.00031	-0.00004	0.06974	0.00920	0.00121	0.00016	0.00002	1.00000
-0.48445	0.23469	-0.11370	0.05508	0.99927	-0.48410	0.23452	-0.11361	0.05504	0.99854	-0.48374	0.23435	-0.11353	0.05500	0.99781	-0.48339	0.23418	-0.11345	0.05496	0.99708	-0.48304	0.23401	-0.11336	0.05492	0.00000
0.22984	0.05283	0.01214	0.00279	-0.41155	-0.09459	-0.02174	-0.00500	-0.00115	0.16937	0.03893	0.00895	0.00206	0.00047	-0.06971	-0.01602	-0.00368	-0.00085	-0.00019	0.02869	0.00659	0.00152	0.00035	0.00008	1.00000
-0.13306	0.01770	-0.00236	0.00031	-0.44810	0.05962	-0.00793	0.00106	-0.00014	0.20079	-0.02672	0.00356	-0.00047	0.00006	-0.08998	0.01197	-0.00159	0.00021	-0.00003	0.04032	-0.00536	0.00071	-0.00009	0.00001	0.00000
-0.59965	0.35958	-0.21562	0.12930	-0.41886	0.25117	-0.15061	0.09032	-0.05416	0.17544	-0.10520	0.06309	-0.03783	0.02268	-0.07349	0.04407	-0.02642	0.01585	-0.00950	0.03078	-0.01846	0.01107	-0.00664	0.00398	0.00000
-0.72638	0.52763	-0.38326	0.27839	-0.08260	0.06000	-0.04358	0.03166	-0.02300	0.00682	-0.00496	0.00360	-0.00262	0.00190	-0.00056	0.00041	-0.00030	0.00022	-0.00016	0.00005	-0.00003	0.00002	-0.00002	0.00001	0.00000
-0.59389	0.35271	-0.20947	0.12440	0.00512	-0.00304	0.00180	-0.00107	0.00064	0.00003	-0.00002	0.00001	-0.00001	0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	1.00000
-0.39228	0.15388	-0.06037	0.02368	-0.25804	0.10122	-0.03971	0.01558	-0.00611	0.06658	-0.02612	0.01025	-0.00402	0.00158	-0.01718	0.00674	-0.00264	0.00104	-0.00041	0.00443	-0.00174	0.00068	-0.00027	0.00010	0.00000
-0.21947	0.04817	-0.01057	0.00232	-0.01681	0.00369	-0.00081	0.00018	-0.00004	0.00028	-0.00006	0.00001	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	-0.00000	0.00000	1.00000
-0.49021	0.24031	-0.11780	0.05775	-0.30190	0.14799	-0.07255	0.03556	-0.01743	0.09114	-0.04468	0.02190	-0.01074	0.00526	-0.02752	0.01349	-0.00661	0.00324	-0.00159	0.00831	-0.00407	0.00200	-0.00098	0.00048	0.00000
-0.72062	0.51929	-0.37421	0.26967	0.53874	-0.38823	0.27976	-0.20160	0.14528	0.29024	-0.20915	0.15072	-0.10861	0.07827	0.15636	-0.11268	0.08120	-0.05851	0.04217	0.08424	-0.06070	0.04375	-0.03152	0.02272	0.00000
0.51786	0.26818	0.13888	0.07192	-0.59430	-0.30776	-0.15938	-0.08254	-0.04274	0.35319	0.18290	0.09472	0.04905	0.02540	-0.20990	-0.10870	-0.05629	-0.02915	-0.01510	0.12474	0.06460	0.03345	0.01732	0.00897	0.00000
-0.08122	0.00660	-0.00054	0.00004	1.10890	-0.09007	0.00732	-0.00059	0.00005	1.22966	-0.09987	0.00811	-0.00066	0.00005	1.36357	-0.11075	0.00900	-0.00073	0.00006	1.51206	-0.12281	0.00997	-0.00081	0.00007	0.00000
0.72523	0.52596	0.38144	0.27663	0.44371	0.32179	0.23337	0.16925	0.12274	0.19688	0.14278	0.10355	0.07510	0.05446	0.08736	0.06335	0.04595	0.03332	0.02417	0.03876	0.02811	0.02039	0.01479	0.01072	1.00000
0.20104	0.04042	0.00813	0.00163	-0.60161	-0.12095	-0.02432	-0.00489	-0.00098	0.36193	0.07276	0.01463	0.00294	0.00059	-0.21774	-0.04378	-0.00880	-0.00177	-0.00036	0.13100	0.02634	0.00529	0.00106	0.00021	1.00000
-0.66302	0.43960	-0.29146	0.19324	-0.21418	0.14201	-0.09415	0.06243	-0.04139	0.04587	-0.03041	0.02017	-0.01337	0.00886	-0.00983	0.00651	-0.00432	0.00286	-0.00190	0.00210	-0.00140	0.00093	-0.00061	0.00041	0.00000
0.32200	0.10368	0.03339	0.01075	0.69225	0.22290	0.07178	0.02311	0.00744	0.47921	0.15431	0.04969	0.01600	0.00515	0.33173	0.10682	0.03440	0.01108	0.00357	0.22964	0.07394	0.02381	0.00767	0.00247	1.00000
-0.11578	0.01341	-0.00155	0.00018	-0.39693	0.04596	-0.00532	0.00062	-0.00007	0.15755	-0.01824	0.00211	-0.00024	0.00003	-0.06254	0.00724	-0.00084	0.00010	-0.00001	0.02482	-0.00287	0.00033	-0.00004	0.00000	1.00000
-0.74366	0.55303	-0.41127	0.30584	-0.25804	0.19189	-0.14270	0.10612	-0.07892	0.06658	-0.04952	0.03682	-0.02738	0.02036	-0.01718	0.01278	-0.00950	0.00707	-0.00525	0.00443	-0.00330	0.00245	-0.00182	0.00136	0.00000
-0.75518	0.57030	-0.43068	0.32524	0.29020	-0.21915	0.16550	-0.12498	0.09438	0.08422	-0.06360	0.04803	-0.03627	0.02739	0.02444	-0.01846	0.01394	-0.01053	0.00795	0.00709	-0.00536	0.00404	-0.00305	0.00231	0.00000
-0.20795	0.04324	-0.00899	0.00187	0.17325	-0.03603	0.00749	-0.00156	0.00032	0.03002	-0.00624	0.00130	-0.00027	0.00006	0.00520	-0.00108	0.00022	-0.00005	0.00001	0.00090	-0.00019	0.00004	-0.00001	0.00000	1.00000
0.39689	0.15752	0.06252	0.02481	0.82383	0.32697	0.12977	0.05150	0.02044	0.67870	0.26937	0.10691	0.04243	0.01684	0.55913	0.22191	0.08808	0.03496	0.01387	0.46063	0.18282	0.07256	0.02880	0.01143	0.00000
-0.06394	0.00409	-0.00026	0.00002	-0.18494	0.01183	-0.00076	0.00005	-0.00000	0.03420	-0.00219	0.00014	-0.00001	0.00000	-0.00633	0.00040	-0.00003	0.00000	-0.00000	0.00117	-0.00007	0.00000	-0.00000	0.00000	1.00000
0.29896	0.08938	0.02672	0.00799	0.61915	0.18510	0.05534	0.01654	0.00495	0.38335	0.11461	0.03426	0.01024	0.00306	0.23735	0.07096	0.02121	0.00634	0.00190	0.14695	0.04393	0.01313	0.00393	0.00117	0.00000
0.82316	0.67759	0.55777	0.45913	0.66301	0.54576	0.44925	0.36981	0.30441	0.43958	0.36185	0.29786	0.24518	0.20183	0.29145	0.23991	0.19748	0.16256	0.13381	0.19323	0.15906	0.13093	0.10778	0.08872	0.00000
-0.28859	0.08328	-0.02403	0.00694	-0.06067	0.01751	-0.00505	0.00146	-0.00042	0.00368	-0.00106	0.00031	-0.00009	0.00003	-0.00022	0.00006	-0.00002	0.00001	-0.00000	0.00001	-0.00000	0.00000	-0.00000	0.00000	0.00000
0.46601	0.21717	0.10120	0.04716	-0.41886	-0.19519	-0.09096	-0.04239	-0.01975	0.17544	0.08176	0.03810	0.01776	0.00827	-0.07349	-0.03425	-0.01596	-0.00744	-0.00347	0.03078	0.01434	0.00668	0.00312	0.00145	0.00000
-0.10426	0.01087	-0.00113	0.00012	0.99196	-0.10342	0.01078	-0.00112	0.00012	0.98398	-0.10259	0.01070	-0.00112	0.00012	0.97607	-0.10177	0.01061	-0.00111	0.00012	0.96823	-0.10095	0.01052	-0.00110	0.00011	0.00000
-0.40956	0.16774	-0.06870	0.02814	-0.41155	0.16855	-0.06903	0.02827	-0.01158	0.16937	-0.06937	0.02841	-0.01164	0.00477	-0.06971	0.02855	-0.01169	0.00479	-0.00196	0.02869	-0.01175	0.00481	-0.00197	0.00081	0.00000
-0.13882	0.01927	-0.00268	0.00037	0.54605	-0.07580	0.01052	-0.00146	0.00020	0.29817	-0.04139	0.00575	-0.00080	0.00011	0.16282	-0.02260	0.00314	-0.00044	0.00006	0.08891	-0.01234	0.00171	-0.00024	0.00003	1.00000
0.08583	0.00737	0.00063	0.00005	-0.75512	-0.06481	-0.00556	-0.00048	-0.00004	0.57021	0.04894	0.00420	0.00036	0.00003	-0.43057	-0.03696	-0.00317	-0.00027	-0.00002	0.32514	0.02791	0.00240	0.00021	0.00002	0.00000
-0.15035	0.02261	-0.00340	0.00051	-0.36769	0.05528	-0.00831	0.00125	-0.00019	0.13520	-0.02033	0.00306	-0.00046	0.00007	-0.04971	0.00747	-0.00112	0.00017	-0.00003	0.01828	-0.00275	0.00041	-0.00006	0.00001	0.00000
0.50634	0.25638	0.12982	0.06573	0.75804	0.38383	0.19435	0.09841	0.04983	0.57462	0.29096	0.14732	0.07460	0.03777	0.43559	0.22056	0.11168	0.05655	0.02863	0.33019	0.16719	0.08466	0.04286	0.02170	0.00000
0.52938	0.28024	0.14836	0.07854	-0.52120	-0.27591	-0.14606	-0.07732	-0.04093	0.27165	0.14381	0.07613	0.04030	0.02133	-0.14158	-0.07495	-0.03968	-0.02100	-0.01112	0.07379	0.03906	0.02068	0.01095	0.00580	1.00000
0.05127	0.00263	0.00013	0.00001	0.69956	0.03586	0.00184	0.00009	0.00000	0.48938	0.02509	0.00129	0.00007	0.00000	0.34235	0.01755	0.00090	0.00005	0.00000	0.23950	0.01228	0.00063	0.00003	0.00000	1.00000
-0.51325	0.26343	-0.13520	0.06939	0.46564	-0.23899	0.12266	-0.06296	0.03231	0.21682	-0.11128	0.05712	-0.02931	0.01505	0.10096	-0.05182	0.02660	-0.01365	0.00701	0.04701	-0.02413	0.01238	-0.00636	0.00326	1.00000
-0.38076	0.14498	-0.05520	0.02102	0.91886	-0.34987	0.13321	-0.05072	0.01931	0.84430	-0.32148	0.12241	-0.04661	0.01775	0.77580	-0.29539	0.11247	-0.04283	0.01631	0.71285	-0.27142	0.10335	-0.03935	0.01498	0.00000
0.14919	0.02226	0.00332	0.00050	-0.57968	-0.08648	-0.01290	-0.00192	-0.00029	0.33603	0.05013	0.00748	0.00112	0.00017	-0.19479	-0.02906	-0.00434	-0.00065	-0.00010	0.11292	0.01685	0.00251	0.00037	0.00006	0.00000
-0.37500	0.14062	-0.05273	0.01978	0.50219	-0.18832	0.07062	-0.02648	0.00993	0.25219	-0.09457	0.03546	-0.01330	0.00499	0.12665	-0.04749	0.01781	-0.00668	0.00250	0.06360	-0.02385	0.00894	-0.00335	0.00126	1.00000
